CLAIM_STATUS,PREMIUM_AMOUNT,CLAIM_AMOUNT,AGE,TENURE,NO_OF_FAMILY_MEMBERS,INCIDENT_HOUR_OF_THE_DAY,CLAIM_TO_PREMIUM_RATIO,REPORT_DELAY_DAYS,POLICY_DURATION_DAYS,INSURANCE_TYPE,MARITAL_STATUS,EMPLOYMENT_STATUS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,CUSTOMER_EDUCATION_LEVEL,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE
0,78.39,43000,52,92,6,13,548.5393545095037,5,572,Life,Y,Y,M,Rent,HI,High School,Total Loss,Police,1,1,AZ
0,144.49,20000,29,117,2,14,138.41788359055988,5,693,Property,Y,Y,H,Mortgage,LI,,Total Loss,Police,1,1,FL
0,70.8,5000,60,116,7,17,70.62146892655367,0,2707,Travel,Y,Y,M,Rent,MI,Masters,Major Loss,,1,0,AZ
0,6.49,200,52,59,7,2,30.816640986132512,5,1121,Mobile,Y,Y,L,Rent,MI,Bachelor,Total Loss,Police,1,0,MA
0,51.03,36000,46,31,6,20,705.4673721340388,5,3641,Life,Y,Y,M,Mortgage,MI,Masters,Total Loss,Other,1,0,OK
0,52.09,1000,28,113,4,2,19.19754271453254,5,1805,Travel,Y,Y,M,Rent,MI,College,Total Loss,,0,1,AZ
0,112.15,4000,44,27,3,22,35.666518056174766,0,3318,Motor,Y,N,L,Own,LI,High School,Major Loss,Police,1,1,FL
1,65.73,51000,42,113,2,0,775.9014148790507,1,3398,Life,Y,Y,L,Rent,HI,College,Total Loss,Police,1,1,AR
0,57.3,30000,25,103,6,1,523.5602094240838,5,2029,Life,N,Y,M,Rent,MI,Masters,Minor Loss,Other,1,1,KY
0,59.67,1000,58,32,6,22,16.758840288252053,3,1920,Travel,Y,Y,M,Mortgage,HI,Bachelor,Total Loss,Ambulance,1,1,DC
0,53.62,32000,27,11,4,2,596.792241700858,0,652,Life,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,,1,1,MD
0,11.94,200,33,97,4,10,16.750418760469014,3,1235,Mobile,N,Y,L,Rent,HI,High School,Total Loss,Police,1,1,AZ
0,112.67,9000,38,106,4,1,79.87929351202627,2,3860,Motor,Y,Y,L,Rent,LI,,Total Loss,Police,1,1,CT
0,175.67,9000,62,17,7,21,51.232424432173964,5,895,Health,Y,Y,L,Rent,MI,High School,Minor Loss,,1,0,AK
0,98.92,1000,37,8,2,12,10.109179134654266,1,1913,Motor,Y,Y,L,Mortgage,MI,College,Minor Loss,,0,1,OK
1,7.66,500,40,91,5,2,65.27415143603133,5,1574,Mobile,Y,Y,L,Mortgage,MI,MD,Minor Loss,,0,0,AR
1,62.11,19000,44,97,5,22,305.9088713572694,1,2765,Life,Y,Y,L,Rent,LI,Bachelor,Total Loss,Police,1,0,MA
0,145.33,40000,45,59,7,17,275.2356705429023,5,1189,Property,Y,Y,H,Own,MI,Masters,Major Loss,Ambulance,1,1,DC
0,8.78,700,38,9,6,2,79.72665148063781,5,3676,Mobile,Y,Y,M,Rent,MI,Masters,Major Loss,Police,1,1,KY
0,79.48,4000,62,105,7,15,50.327126321087064,5,3479,Travel,N,Y,H,Own,LI,PhD,Total Loss,Ambulance,1,0,DC
0,6.56,200,51,109,2,9,30.48780487804878,5,2077,Mobile,N,Y,L,Mortgage,MI,College,Major Loss,Ambulance,1,0,GA
0,9.52,200,25,89,5,6,21.008403361344538,5,2115,Mobile,Y,Y,L,Rent,LI,College,Minor Loss,Police,1,1,CA
0,91.35,1000,30,49,5,0,10.946907498631637,5,3909,Travel,N,Y,M,Mortgage,HI,Bachelor,Total Loss,Ambulance,1,1,AR
0,68.44,57000,54,97,2,13,832.8462887200468,5,3481,Life,N,Y,L,Mortgage,MI,Bachelor,Total Loss,Ambulance,0,0,DC
0,112.45,12000,61,31,2,0,106.71409515340152,1,1043,Property,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,,0,1,MA
0,129.1,21000,47,29,6,5,162.66460108443067,0,3044,Property,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,Other,1,1,CO
0,8.33,600,57,39,7,0,72.02881152460985,5,3548,Mobile,N,Y,L,Rent,MI,Masters,Total Loss,Police,1,1,AL
0,155.14,30000,43,92,6,6,193.37372695629756,5,2649,Property,Y,Y,H,Mortgage,MI,Masters,Major Loss,Police,1,1,CA
0,132.33,16000,26,9,6,15,120.90984659563212,5,738,Property,Y,Y,L,Own,MI,High School,Total Loss,Police,0,1,TN
0,179.21,13000,40,102,3,22,72.54059483287763,5,3524,Health,Y,Y,L,Rent,LI,College,Minor Loss,Police,1,1,FL
0,159.82,2000,61,110,7,0,12.514078338130398,0,1577,Health,Y,Y,M,Own,HI,,Minor Loss,Police,1,1,AZ
0,76.91,38000,43,37,6,8,494.0839942790275,5,2060,Life,Y,Y,L,Mortgage,MI,College,Major Loss,Ambulance,1,1,DC
0,145.52,19000,50,52,4,17,130.56624518966464,5,3589,Health,N,Y,H,Mortgage,HI,Bachelor,Total Loss,Ambulance,0,1,VT
0,89.85,3000,37,12,7,5,33.3889816360601,5,1233,Travel,N,Y,L,Own,LI,Bachelor,Minor Loss,Ambulance,1,0,AR
0,121.82,1000,55,23,5,20,8.208832703989493,2,2279,Health,Y,Y,M,Rent,MI,Bachelor,Major Loss,Ambulance,1,1,CA
0,68.15,2000,64,60,5,22,29.347028613352897,0,2706,Travel,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,,1,0,CO
0,90.65,3000,27,65,4,20,33.09431880860452,3,3875,Motor,N,Y,L,Rent,MI,Bachelor,Major Loss,,1,0,VT
0,98.25,1000,45,117,2,7,10.178117048346056,5,2590,Motor,Y,Y,L,Rent,MI,Bachelor,Major Loss,Police,1,1,AL
0,94.51,1000,25,62,3,3,10.580890911014707,5,712,Travel,Y,Y,M,Rent,LI,High School,Minor Loss,Ambulance,1,1,CA
0,119.25,13000,45,87,2,7,109.01467505241091,3,3632,Health,N,Y,L,Mortgage,HI,Bachelor,Major Loss,Ambulance,1,1,OK
0,187.96,9000,38,52,2,12,47.882528197488824,5,594,Health,Y,Y,L,Rent,MI,PhD,Major Loss,Ambulance,1,0,AL
0,11.37,100,54,50,7,7,8.795074758135446,1,1336,Mobile,N,Y,M,Own,HI,Masters,Minor Loss,Police,1,1,CA
0,52.85,4000,25,97,3,2,75.68590350047303,5,2233,Travel,Y,Y,L,Mortgage,HI,College,Minor Loss,,0,1,CO
0,182.34,13000,36,64,5,12,71.29538225293408,2,3107,Health,Y,Y,M,Rent,MI,Bachelor,Total Loss,,1,1,CO
0,171.73,4000,39,79,7,7,23.2923775694404,0,2731,Health,Y,Y,M,Own,MI,Bachelor,Total Loss,,1,0,VT
0,6.42,200,57,52,3,23,31.152647975077883,5,1150,Mobile,N,Y,M,Mortgage,HI,Bachelor,Total Loss,Police,1,0,AL
0,81.64,1000,43,86,5,9,12.24889759921607,0,3708,Travel,Y,Y,H,Rent,HI,Bachelor,Total Loss,Police,1,1,AK
0,135.58,6000,36,42,3,0,44.25431479569258,5,989,Motor,N,Y,L,Own,HI,PhD,Major Loss,Police,1,1,CA
0,82.98,31000,50,110,2,7,373.5839961436491,5,2656,Life,Y,Y,L,Mortgage,MI,College,Major Loss,Police,1,1,FL
0,172.05,13000,43,59,5,21,75.55943039814007,1,1654,Health,Y,N,M,Own,MI,Bachelor,Major Loss,Police,1,1,VT
0,11.12,700,43,78,7,6,62.94964028776979,5,906,Mobile,Y,Y,M,Mortgage,MI,High School,Major Loss,Ambulance,1,1,KY
0,139.33,8000,49,46,7,4,57.41764157037249,1,2631,Health,Y,Y,L,Rent,MI,Bachelor,Total Loss,Police,1,1,FL
0,7.06,500,32,61,6,1,70.8215297450425,5,1390,Mobile,Y,Y,M,Rent,MI,Bachelor,Minor Loss,,1,1,TN
0,95.13,7000,47,30,7,3,73.58351729212657,5,2758,Motor,N,Y,L,Own,LI,Masters,Total Loss,Police,0,1,DC
0,90.17,6000,61,7,7,20,66.54097815237884,5,3142,Motor,Y,Y,M,Own,MI,Bachelor,Minor Loss,Other,1,0,KY
0,93.03,77000,44,59,4,23,827.6899924755455,0,3513,Life,Y,Y,M,Rent,LI,Masters,Major Loss,,1,1,CT
0,102.16,3000,37,26,6,20,29.365700861393893,3,1154,Health,Y,Y,M,Mortgage,LI,High School,Major Loss,Ambulance,1,0,AK
0,96.64,1000,43,42,6,11,10.347682119205299,5,3012,Motor,Y,Y,M,Rent,LI,High School,Total Loss,Police,0,0,AK
0,189.86,10000,57,92,5,21,52.67038870746866,5,1797,Health,Y,Y,L,Own,LI,High School,Major Loss,Ambulance,1,1,GA
0,165.91,2000,49,57,5,1,12.054728467241276,0,3138,Health,Y,Y,L,Mortgage,LI,High School,Total Loss,Ambulance,0,1,MD
0,144.13,39000,45,77,3,5,270.5890515506834,0,2077,Property,Y,Y,L,Rent,LI,,Major Loss,Ambulance,1,1,AL
0,144.55,17000,35,18,7,10,117.60636457973018,2,1341,Health,Y,Y,L,Mortgage,MI,PhD,Total Loss,,0,1,GA
0,80.44,72000,58,48,6,6,895.0770760815515,3,1098,Life,N,Y,L,Rent,LI,Bachelor,Total Loss,,1,1,GA
0,94.19,3000,61,91,2,3,31.85051491665782,5,2959,Travel,N,Y,L,Mortgage,HI,Bachelor,Major Loss,Ambulance,1,0,KY
0,119.78,10000,32,66,2,20,83.48639171814995,2,1403,Property,N,Y,L,Mortgage,MI,Masters,Minor Loss,Police,0,1,TN
0,87.68,1000,52,17,4,3,11.405109489051094,5,2295,Travel,Y,Y,L,Mortgage,LI,Bachelor,Major Loss,,1,1,TN
0,140.57,32000,31,60,3,13,227.64458988404354,0,3943,Property,Y,Y,M,Mortgage,MI,PhD,Total Loss,Police,0,0,CA
0,87.74,74000,30,17,3,0,843.4009573740598,5,3830,Life,N,Y,M,Rent,MI,College,Major Loss,Ambulance,1,1,TN
0,79.38,5000,32,109,7,18,62.98815822625347,0,632,Travel,N,Y,L,Mortgage,MI,Bachelor,Minor Loss,Other,1,1,VT
0,122.66,6000,57,50,4,1,48.91570194032285,2,3289,Motor,N,Y,L,Own,LI,Bachelor,Minor Loss,Ambulance,1,1,DC
0,124.8,17000,50,64,2,15,136.21794871794873,5,3015,Property,Y,Y,M,Own,MI,Masters,Total Loss,Police,1,0,KY
0,93.93,12000,55,73,5,3,127.75471095496646,3,2366,Life,Y,Y,L,Own,MI,High School,Minor Loss,Police,1,0,VT
0,65.37,4000,58,11,7,21,61.19014838610983,3,819,Travel,N,Y,M,Rent,HI,Bachelor,Minor Loss,Other,1,0,AZ
0,125.85,5000,46,49,2,23,39.72983710766786,5,1627,Motor,Y,N,L,Rent,MI,Masters,Minor Loss,Other,1,1,OK
0,102.35,9000,42,114,4,8,87.93356130923303,0,3093,Motor,N,Y,M,Mortgage,HI,MD,Minor Loss,Other,1,1,AL
0,8.23,200,61,22,5,10,24.30133657351154,2,3219,Mobile,Y,N,M,Rent,MI,MD,Minor Loss,,0,1,AR
0,7.53,400,50,57,3,4,53.12084993359893,5,562,Mobile,Y,Y,L,Rent,LI,High School,Total Loss,Other,0,1,AL
0,9.23,200,44,9,5,11,21.668472372697725,3,1231,Mobile,Y,Y,M,Rent,HI,Bachelor,Minor Loss,Police,0,1,OK
0,61.62,4000,34,115,4,10,64.91398896462188,2,3457,Travel,Y,Y,M,Mortgage,LI,High School,Total Loss,Police,0,1,DC
0,185.27,7000,32,104,6,12,37.78269552544934,5,3750,Health,Y,Y,L,Rent,MI,College,Major Loss,Ambulance,1,1,MA
0,188.61,19000,51,91,2,4,100.73697046816181,5,2628,Health,Y,Y,M,Rent,MI,High School,Major Loss,Police,0,1,TN
0,98.61,14000,26,89,6,12,141.97343068654294,5,1431,Property,N,Y,M,Mortgage,MI,High School,Minor Loss,Ambulance,1,1,CA
0,117.15,14000,39,59,4,18,119.5049082373026,0,1368,Health,Y,N,M,Own,LI,MD,Total Loss,Ambulance,0,1,VT
0,54.87,3000,40,106,5,11,54.67468562055768,1,1672,Travel,N,Y,L,Rent,MI,High School,Total Loss,Ambulance,1,1,CA
0,62.7,5000,34,11,3,20,79.74481658692184,0,542,Travel,Y,Y,L,Mortgage,MI,High School,Minor Loss,Ambulance,1,0,GA
0,91.16,4000,47,57,6,4,43.87889425186486,3,1150,Travel,Y,Y,L,Mortgage,LI,Bachelor,Total Loss,,1,1,GA
0,132.0,12000,30,107,5,21,90.9090909090909,5,2457,Health,Y,Y,M,Rent,HI,High School,Minor Loss,Other,1,0,AR
0,69.13,37000,31,105,5,20,535.2234919716476,5,3092,Life,N,Y,M,Own,MI,College,Major Loss,Police,1,0,MA
0,107.05,31000,49,49,6,13,289.58430639887905,0,500,Property,Y,Y,M,Own,MI,High School,Total Loss,Ambulance,0,1,AZ
1,83.85,69000,62,114,2,12,822.8980322003579,5,1593,Life,Y,Y,L,Mortgage,HI,Bachelor,Total Loss,,0,0,AR
0,78.24,5000,47,33,7,0,63.905930470347656,5,1569,Travel,Y,Y,L,Own,HI,Bachelor,Major Loss,,1,0,AZ
0,159.1,17000,37,38,3,10,106.85103708359523,1,3003,Health,Y,Y,L,Mortgage,LI,Bachelor,Total Loss,Ambulance,1,1,AZ
0,7.29,600,56,104,4,18,82.3045267489712,3,3478,Mobile,Y,Y,L,Own,MI,PhD,Minor Loss,Ambulance,1,0,MA
0,7.71,600,64,17,3,10,77.82101167315174,5,1605,Mobile,Y,Y,L,Rent,MI,Bachelor,Total Loss,,0,0,MA
0,111.61,14000,56,89,6,14,125.43678881820625,0,2369,Health,N,Y,L,Own,LI,Bachelor,Total Loss,Police,0,1,MA
0,55.53,72000,61,34,7,19,1296.5964343598055,1,945,Life,Y,Y,M,Mortgage,LI,Bachelor,Total Loss,Ambulance,0,1,TN
0,10.4,500,55,43,3,2,48.07692307692307,5,3945,Mobile,Y,Y,M,Rent,LI,MD,Minor Loss,Ambulance,1,0,TN
0,132.53,26000,28,81,2,3,196.18199652908774,3,2537,Property,N,Y,L,Rent,LI,Bachelor,Total Loss,Police,0,1,MA
1,95.97,44000,30,94,5,5,458.4766072731062,5,3487,Life,Y,Y,M,Mortgage,LI,Bachelor,Total Loss,,1,1,FL
0,171.43,11000,63,87,3,12,64.16613194890043,3,3474,Health,Y,Y,M,Mortgage,LI,,Major Loss,Other,0,1,OK
0,57.39,99000,26,80,7,15,1725.0392054364872,5,2962,Life,Y,Y,H,Mortgage,LI,High School,Minor Loss,Police,0,1,AR
0,100.32,4000,55,68,5,6,39.87240829346093,5,598,Health,Y,Y,L,Own,MI,Bachelor,Total Loss,Ambulance,1,1,VT
0,124.84,2000,54,101,6,5,16.020506247997435,3,3181,Motor,Y,Y,L,Own,MI,Bachelor,Major Loss,,1,1,DC
0,56.95,21000,56,64,5,8,368.7445127304653,5,2969,Life,Y,Y,M,Own,MI,Bachelor,Total Loss,Police,0,1,TN
0,120.55,3000,26,37,7,5,24.88593944421402,0,697,Health,N,Y,M,Mortgage,MI,,Minor Loss,,1,0,CT
0,103.38,18000,25,62,3,6,174.11491584445736,5,2291,Property,N,Y,H,Rent,LI,Bachelor,Major Loss,,1,1,CA
0,60.75,87000,31,70,2,12,1432.0987654320988,3,1052,Life,Y,Y,M,Mortgage,LI,Bachelor,Major Loss,Other,1,1,VT
0,144.74,39000,32,45,4,6,269.4486665745475,2,2189,Property,Y,Y,H,Mortgage,HI,Bachelor,Minor Loss,Ambulance,1,0,FL
0,114.03,6000,59,92,4,8,52.61773217574323,5,2436,Motor,N,Y,M,Mortgage,LI,MD,Minor Loss,Ambulance,1,0,MA
0,98.43,11000,39,109,7,14,111.75454637813674,0,1796,Life,Y,Y,L,Mortgage,LI,Bachelor,Minor Loss,Police,1,1,KY
0,109.96,6000,58,102,3,0,54.565296471444164,3,3841,Health,Y,Y,M,Rent,MI,Bachelor,Minor Loss,Police,1,0,VT
0,8.89,100,42,78,2,16,11.248593925759279,5,3686,Mobile,Y,Y,M,Mortgage,MI,College,Major Loss,,0,1,TN
0,11.11,100,27,22,3,2,9.000900090009,2,3349,Mobile,Y,N,L,Own,LI,High School,Total Loss,,1,1,MA
0,146.41,13000,28,6,5,17,88.7917491974592,1,884,Health,Y,Y,L,Mortgage,MI,Bachelor,Minor Loss,Other,1,1,CA
0,63.51,58000,26,65,4,3,913.2420091324201,1,2491,Life,Y,Y,M,Rent,MI,High School,Major Loss,Ambulance,1,1,AR
0,57.78,24000,44,86,7,17,415.36863966770505,5,1703,Life,Y,Y,L,Mortgage,MI,College,Minor Loss,Police,1,1,CT
0,54.58,37000,30,89,2,5,677.9039941370465,3,1652,Life,N,Y,L,Mortgage,LI,College,Major Loss,,0,1,MA
0,120.5,9000,61,103,7,8,74.68879668049793,5,2019,Health,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Police,0,0,CA
0,11.14,200,53,113,6,19,17.953321364452425,0,3294,Mobile,Y,N,M,Rent,LI,Bachelor,Minor Loss,Police,1,1,FL
0,147.04,34000,41,16,3,0,231.22959738846575,3,2410,Property,N,Y,H,Mortgage,LI,PhD,Total Loss,Ambulance,1,1,AK
0,98.29,5000,42,117,2,20,50.86987486010784,3,3676,Travel,N,Y,M,Rent,MI,College,Total Loss,Other,1,1,FL
0,198.34,3000,45,93,2,16,15.125541998588282,1,2768,Health,N,Y,M,Rent,MI,High School,Major Loss,Police,1,0,AK
0,57.88,20000,56,63,2,17,345.5425017277125,2,2300,Life,Y,Y,L,Rent,HI,Masters,Minor Loss,Other,0,0,AZ
0,76.19,5000,56,92,2,12,65.6254101588135,5,698,Travel,Y,Y,L,Rent,LI,Bachelor,Major Loss,,1,1,CO
0,94.96,36000,28,39,5,11,379.10699241786017,5,1757,Property,Y,Y,L,Mortgage,LI,High School,Minor Loss,Other,1,1,FL
0,102.73,1000,57,38,7,22,9.734254842791785,5,1054,Motor,Y,Y,M,Rent,HI,Bachelor,Minor Loss,,1,1,CO
0,130.43,3000,54,7,6,13,23.00084336425669,5,2409,Motor,Y,Y,L,Mortgage,MI,Bachelor,Total Loss,Ambulance,1,1,MD
0,115.99,4000,54,21,3,10,34.485731528580054,5,3743,Motor,Y,Y,H,Mortgage,HI,High School,Major Loss,Police,1,1,CO
0,106.59,3000,56,97,6,6,28.145229383619476,5,3064,Health,N,Y,M,Own,HI,High School,Minor Loss,Ambulance,1,1,FL
0,99.21,2000,30,12,4,21,20.159258139300476,2,1720,Motor,Y,N,L,Rent,HI,PhD,Total Loss,Police,1,1,CA
1,99.08,82000,26,114,5,4,827.6140492531288,5,1286,Life,Y,Y,H,Rent,MI,High School,Minor Loss,Police,0,0,KY
0,155.86,7000,42,87,2,7,44.912100603105344,5,3051,Health,Y,Y,H,Own,LI,College,Minor Loss,Police,1,1,CT
0,132.78,16000,56,82,5,3,120.50007531254707,0,2391,Health,Y,Y,M,Own,MI,MD,Major Loss,Ambulance,0,1,CA
0,7.83,600,45,61,2,17,76.62835249042145,0,2437,Mobile,Y,Y,H,Rent,MI,High School,Major Loss,Ambulance,1,1,DC
0,193.84,1000,35,93,5,9,5.158893933140734,5,3446,Health,Y,Y,L,Mortgage,LI,Bachelor,Major Loss,Ambulance,0,1,CT
0,122.56,19000,33,31,3,20,155.0261096605744,5,2094,Health,Y,Y,L,Rent,MI,Bachelor,Major Loss,Other,1,0,AR
0,113.28,36000,40,37,5,14,317.79661016949154,5,880,Property,Y,Y,M,Own,HI,Bachelor,Total Loss,Police,0,1,VT
0,136.22,19000,34,94,2,20,139.48025253266775,3,3002,Health,N,Y,H,Rent,MI,Masters,Total Loss,,1,1,AK
0,141.78,8000,29,73,2,6,56.42544787699252,5,1929,Health,Y,Y,L,Rent,MI,,Major Loss,,0,1,GA
0,93.18,1000,60,99,7,21,10.73191672032625,3,2430,Travel,Y,Y,H,Rent,LI,College,Major Loss,Police,1,1,TN
0,92.04,7000,56,116,7,10,76.05388961321164,5,3614,Motor,Y,Y,M,Own,MI,Bachelor,Major Loss,Ambulance,1,0,AL
0,9.47,200,60,41,2,18,21.119324181626187,0,1573,Mobile,Y,Y,L,Mortgage,MI,Bachelor,Major Loss,Other,1,1,MD
1,10.28,600,50,11,2,18,58.36575875486382,5,544,Mobile,Y,Y,L,Rent,MI,PhD,Minor Loss,Police,0,0,OK
0,85.77,2000,62,94,7,5,23.318176518596246,5,3442,Motor,Y,Y,M,Mortgage,MI,Bachelor,Major Loss,Ambulance,0,1,CA
0,127.35,2000,25,116,2,5,15.704750687082843,1,1536,Health,Y,Y,M,Mortgage,MI,MD,Minor Loss,Ambulance,0,1,CO
0,147.73,12000,46,111,2,5,81.22926961348406,3,3554,Health,Y,N,L,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,1,CO
0,9.15,600,42,57,4,3,65.57377049180327,2,3317,Mobile,N,Y,H,Rent,HI,High School,Total Loss,,1,1,CO
0,51.34,3000,55,20,3,7,58.433969614335794,0,3630,Travel,N,Y,L,Rent,MI,Masters,Total Loss,,0,1,KY
0,10.95,400,59,76,7,19,36.529680365296805,5,2354,Mobile,Y,Y,M,Rent,HI,Masters,Major Loss,Other,1,0,GA
0,89.21,69000,53,62,7,16,773.4558905952248,3,2875,Life,Y,Y,L,Rent,LI,High School,Major Loss,Other,1,0,MD
0,97.65,5000,36,102,6,8,51.20327700972862,3,3174,Motor,Y,N,M,Mortgage,HI,Bachelor,Total Loss,Ambulance,0,1,AL
0,11.75,400,32,68,4,1,34.04255319148936,1,3682,Mobile,Y,Y,L,Own,HI,Bachelor,Major Loss,Police,1,1,AZ
0,89.67,76000,50,12,2,20,847.5521356083417,5,1595,Life,Y,Y,H,Rent,LI,College,Total Loss,,1,0,GA
0,50.65,68000,64,104,3,1,1342.5468904244817,5,3629,Life,Y,Y,M,Rent,MI,High School,Major Loss,Ambulance,1,0,CO
1,66.88,59000,60,80,7,4,882.177033492823,1,3689,Life,Y,Y,H,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,0,DC
0,110.77,4000,39,27,2,0,36.11086034124763,0,2093,Motor,Y,Y,H,Rent,HI,College,Total Loss,Police,1,1,VT
0,135.82,3000,58,49,2,23,22.088057723457517,5,1457,Motor,Y,Y,L,Rent,MI,Bachelor,Major Loss,Ambulance,1,1,CT
0,175.62,2000,42,61,7,8,11.388224575788634,3,3854,Health,Y,Y,L,Mortgage,HI,Bachelor,Total Loss,Ambulance,1,1,MA
0,81.26,84000,45,42,3,1,1033.7189269013045,5,1626,Life,Y,Y,H,Mortgage,HI,Bachelor,Minor Loss,Ambulance,1,1,GA
0,160.15,10000,44,91,3,22,62.44146113019045,0,792,Health,Y,Y,L,Rent,LI,High School,Major Loss,Ambulance,1,1,DC
0,61.87,5000,47,18,2,2,80.81461128171973,0,1122,Travel,Y,N,M,Rent,LI,College,Major Loss,Ambulance,0,0,AZ
0,77.15,1000,47,33,3,21,12.961762799740765,2,2043,Travel,Y,Y,L,Rent,LI,High School,Total Loss,Police,0,0,CT
0,119.39,4000,41,12,4,12,33.50364352123293,0,2153,Motor,Y,Y,L,Mortgage,MI,Masters,Total Loss,Police,1,1,FL
0,184.91,6000,61,112,2,7,32.44821805202531,5,1096,Health,Y,Y,M,Own,MI,MD,Major Loss,Ambulance,0,1,MA
0,83.16,98000,36,15,2,21,1178.4511784511785,5,834,Life,N,Y,M,Mortgage,HI,PhD,Minor Loss,Police,1,1,CA
0,73.31,61000,51,11,5,3,832.0829354794707,1,2325,Life,N,Y,L,Mortgage,LI,Bachelor,Major Loss,Police,1,1,VT
0,93.03,21000,59,65,2,0,225.73363431151242,5,3476,Property,N,Y,M,Own,MI,Masters,Major Loss,Ambulance,1,1,OK
0,110.22,20000,44,108,2,18,181.45527127563057,5,1280,Health,Y,Y,L,Mortgage,MI,Masters,Total Loss,,1,1,CA
1,6.4,600,37,106,3,18,93.75,5,2272,Mobile,N,Y,M,Rent,LI,Masters,Major Loss,Police,0,1,CO
0,165.2,6000,32,106,6,5,36.31961259079903,5,3696,Health,Y,Y,L,Rent,HI,Bachelor,Minor Loss,Ambulance,1,1,TN
0,140.61,15000,51,46,4,3,106.67804565820353,3,3626,Health,Y,Y,H,Mortgage,MI,Bachelor,Minor Loss,Ambulance,1,0,TN
0,132.01,14000,29,115,2,12,106.05257177486554,5,817,Property,Y,Y,M,Own,MI,Bachelor,Minor Loss,,0,0,MA
0,55.14,4000,38,44,7,6,72.54261878853826,1,2058,Travel,N,Y,M,Mortgage,MI,Bachelor,Major Loss,Other,0,0,AL
0,11.6,600,46,87,5,0,51.724137931034484,3,3951,Mobile,Y,Y,M,Rent,MI,Bachelor,Total Loss,Other,1,1,AR
0,156.36,6000,48,103,6,8,38.372985418265536,0,1868,Health,Y,Y,L,Own,LI,High School,Major Loss,Other,1,1,AK
0,120.04,3000,47,62,7,12,24.991669443518827,5,1379,Motor,N,Y,M,Mortgage,MI,High School,Total Loss,,0,1,CA
0,69.15,5000,58,57,5,22,72.30657989877078,3,997,Travel,Y,Y,M,Mortgage,LI,College,Total Loss,Ambulance,1,1,VT
0,87.17,4000,36,19,6,1,45.887346564184924,2,2452,Travel,N,Y,L,Rent,HI,Masters,Minor Loss,Ambulance,1,0,CO
0,83.91,84000,45,48,7,7,1001.0725777618878,0,3187,Life,Y,N,L,Mortgage,HI,Bachelor,Major Loss,Police,0,1,OK
0,164.68,13000,43,50,7,15,78.94097643915472,0,3507,Health,N,Y,L,Mortgage,LI,Masters,Major Loss,Ambulance,1,0,TN
0,6.19,200,48,18,5,2,32.31017770597738,5,1817,Mobile,Y,N,M,Rent,HI,Bachelor,Total Loss,Police,1,0,AL
0,91.02,11000,29,79,3,17,120.85255987695012,2,1515,Property,Y,Y,H,Mortgage,LI,Masters,Major Loss,Ambulance,1,1,AR
0,89.44,26000,28,80,3,2,290.69767441860466,0,2219,Life,Y,Y,L,Own,LI,High School,Major Loss,Other,0,0,CO
0,131.44,7000,32,108,5,6,53.25623858794887,5,1672,Health,Y,Y,M,Rent,MI,Bachelor,Major Loss,Police,1,1,GA
1,91.45,8000,59,115,4,5,87.4794969928923,5,703,Motor,Y,Y,L,Own,LI,,Major Loss,Ambulance,0,0,GA
0,144.04,2000,35,55,5,15,13.885031935573453,0,1254,Health,Y,Y,M,Rent,HI,High School,Minor Loss,Police,1,1,AR
0,180.52,5000,52,112,4,23,27.697762020828716,0,3063,Health,Y,N,M,Own,MI,Bachelor,Major Loss,Ambulance,1,1,CA
0,73.92,29000,35,58,5,10,392.3160173160173,5,2906,Life,Y,Y,M,Rent,HI,High School,Major Loss,,1,1,FL
0,72.99,46000,54,35,4,22,630.2233182627758,1,2568,Life,Y,Y,L,Rent,LI,College,Total Loss,Other,1,1,MD
0,74.11,8000,45,86,3,6,107.94764539198489,5,1853,Motor,Y,Y,L,Rent,MI,Bachelor,Major Loss,Ambulance,1,1,AR
0,98.21,4000,57,87,7,19,40.72904999490887,5,1219,Travel,N,Y,M,Rent,MI,PhD,Minor Loss,,1,1,CT
0,138.38,1000,25,67,2,4,7.2264778147131095,3,3013,Health,Y,Y,L,Own,MI,MD,Total Loss,Ambulance,1,0,AL
0,83.14,4000,41,19,6,14,48.11161895597787,5,3844,Travel,Y,Y,L,Rent,HI,High School,Major Loss,Police,1,0,CO
1,88.47,7000,51,93,7,7,79.12286650842094,2,2747,Motor,N,N,M,Own,LI,High School,Total Loss,,0,0,OK
0,124.2,2000,29,38,3,21,16.10305958132045,5,2621,Motor,N,Y,L,Rent,LI,Bachelor,Total Loss,Police,0,1,CA
0,79.74,7000,58,28,7,3,87.78530223225484,0,3708,Motor,N,Y,L,Rent,MI,High School,Major Loss,Police,1,1,KY
